event_id,user_id,event_type,platform_type,event_timestamp,device_type
be822f2e-b315-44e5-a62e-4be7c147ffe5,254834fd-8601-4573-89c4-1e01a55118d0,login,mobile,2022-11-30,Android
c697ba42-a477-49e9-8603-6f98f4b864d1,5fcfe97b-f842-49ff-971e-4070363f2496,check_balance,,2025-02-13,Android
73d2858a-8225-40b3-9854-93874e23de5d,b3641781-28e2-4ffb-9f36-a8d8045395b5,check_balance,mobile,2021-12-27,iOS
dcd40ee2-b0d5-4b3c-8b95-b24926acf2e9,c7da5509-c3f0-4c73-bbf1-cb136406ccbd,logout,mobile,2024-01-28,Android
ed5a3998-a0a3-44cf-a846-c13618c91d36,584c5b4e-e324-40c4-826f-c41bf977de37,login,,2024-01-04,iOS
4c5239e3-0006-4617-ac11-2ee1ec2f42c5,478c8411-52b7-4726-beb0-891e3b01be26,logout,,2022-12-27,iOS
df25ad32-4d18-4c30-8aea-b2061574b895,dfe767fb-0a98-4eb6-ac15-acd0af616a0a,check_balance,mobile,2024-02-20,Android
83b63970-956c-4df8-ba94-56bc2e973d32,3f17f02c-a36b-4cbe-86e4-648e7da3e2eb,send_money,mobile,2023-06-15,iOS
6050d404-9706-4615-95fb-0855a96e99e1,daa59cb7-4301-4ea1-9d1b-d3703a61a29d,send_money,mobile,2021-11-28,Android
4fe8ac23-0718-48f4-8e7d-1ad7947d79d8,ade6e6a7-b38e-4f54-9f29-4ec9f7ebf409,send_money,mobile,2021-01-14,iOS
1462e106-00cb-47f5-9855-23af97b2cb77,77ee9ba2-9eaa-41fb-a936-e9bb24531984,update_profile,mobile,2022-03-17,iOS
29c3d00e-7d39-40db-884b-76ec658d7bf7,11d548f1-2745-4a58-8160-44b5c1dbda83,logout,mobile,2022-08-06,iOS
75bfb56f-432f-48a3-89cb-061c65438fcc,a950c752-a261-4e9c-a2b0-3eaf417c1496,login,web,2024-10-16,Web
6994b2f8-33bd-4b67-8e70-de97e150328d,0f2c8f42-ad08-45d6-93c5-8464c8118175,check_balance,,2021-01-30,Android
34b53be4-1143-42ce-9287-d7ffe4afe9e2,02b16352-98ca-460a-a3f4-37828f28fe0d,send_money,,2025-04-06,Web
db69b7e3-16b4-411f-938e-e4fb00e9b760,831cd4ea-04bd-4a0a-abf7-c844c5b84e96,send_money,mobile,2023-01-09,Android
9623e0b6-b9dd-42bf-8d44-ebd68fba1c2a,6baabae1-6c88-4cf2-9dd3-407e7c7d4551,check_balance,mobile,2021-06-10,iOS
ffd6fb52-ff30-4fc9-b9d7-647b6e44150d,b9a3761f-4958-4497-9ccd-57283199595a,check_balance,,2023-02-04,iOS
6e479456-ad60-4cc5-9811-0fcdb1586f28,6f382eb4-5e6a-4f5c-a274-242ac0601ba3,login,mobile,2025-05-18,Android
064a40df-2277-41ba-bb17-e33719b97114,69d848a9-d246-4795-a3cf-f2359527d119,check_balance,mobile,2023-10-12,iOS
d6e34bdc-e55d-459e-85b2-43ee5e1a5188,cd0a76ef-fcd8-4eed-9c4e-cd717c710a9a,kyc_submitted,mobile,2023-03-14,Android
92f35856-0dcf-45d2-90d1-5a82dc617daf,fa07adfe-f3f6-4395-9f4b-8610d7acbd79,check_balance,mobile,2024-05-27,iOS
19fc1dea-468f-4c68-8153-91ef4edb8723,d03b087b-963b-4d4d-8021-6777b518106d,check_balance,,2024-09-29,Web
cf4c81f4-3ef7-484b-8ec7-894c0fee6d0e,8fd5b760-c062-4705-a01a-af8de3cb8f8b,check_balance,web,2021-08-10,Web
add22322-81fe-4d44-8d1b-752f3c106321,1252c055-6dd3-4ddf-a3e9-8f3296f91844,failed_login,,2024-08-16,Android
4406c2d4-c0da-43c8-9198-14f753dd7c02,678e1ed8-c7d3-4233-b171-51936786caf7,login,mobile,2024-07-09,Android
fda600f2-2b63-4827-8301-be10f3fef683,70686023-e149-4604-9add-16874c21192e,check_balance,,2024-02-25,iOS
650eaafd-0f8b-4a7d-8021-19c8c95309d2,343e7572-33e8-482c-b361-92c953f5b0e9,failed_login,,2024-10-28,iOS
50105eac-96cf-4c20-8feb-f4fd31245f37,1d4dbc0a-8ba2-449e-bcc2-b4f6240f12a0,check_balance,,2023-03-08,iOS
8e6dad50-b6fc-48ee-9bfa-7202ec408b40,cf4b0233-a8bb-4504-9de4-941255257487,login,mobile,2022-04-26,Android
27264256-cd71-4263-a463-4fabf154e3c9,5b53b1c0-05c4-448a-ab4a-e9b65c72cd96,failed_login,mobile,2021-06-20,iOS
0b81c092-9577-4bc3-8c4c-a08423b7fe12,2acea654-c1ad-4a92-9878-2f21ef4d69ee,check_balance,mobile,2024-09-18,iOS
9b03faff-c528-4916-af7d-d21bb5d18589,8e041ee7-1779-4dda-a461-9d4dc52bb377,login,mobile,2021-10-18,iOS
a37663a3-457b-4b17-9da7-e088c9cf9c21,254834fd-8601-4573-89c4-1e01a55118d0,logout,mobile,2023-01-12,Android
0bb5d4f5-4884-4f67-9f75-f97ced42790b,30f0100e-7d0f-44b7-b416-55031f40c5e1,logout,mobile,2023-10-10,iOS
ca397537-cd34-4d7d-8ddb-e56823c34db0,49250ae0-08df-491b-9ff4-42aa46240fff,receive_money,,2022-11-01,iOS
3274f79d-36dc-42b0-acb4-acc2a09e6dab,6abcd079-d2e6-496a-a9a6-432458ee0426,check_balance,,2023-03-23,Android
e1863582-97f7-46f6-a2f0-194a4bd1c09f,4a3ab2f8-7d4a-4f18-90fd-19b00ddd37ef,kyc_submitted,mobile,2023-07-17,iOS
b1b39598-93c9-4ecb-bb64-2228cedc208d,09c8900e-8a96-4f1a-8090-1a67a498511b,logout,web,2022-02-23,Web
c76ea4d6-424a-4091-a37c-fdee42361d5a,3865153f-4f15-47e3-ad8c-777ce2b15feb,logout,mobile,2023-08-28,Android
f421beae-2911-464e-9787-d0ae5fd6c822,dc753d80-d88c-4a6c-a38b-98bc30098928,login,mobile,2023-10-31,iOS
e477bacc-6a00-428b-ada1-cc9cf8e9892c,15fc1ede-8cbd-4160-9002-449d0c160312,receive_money,mobile,2024-04-29,Android
617ef1d5-0be3-44f7-b719-c5cac2ee6d24,162ee563-4c5a-4de4-9579-56b18185cb80,send_money,mobile,2023-04-17,Android
5278b974-3a73-4f79-ba0e-acacdbde42cd,1d4dad01-7fef-44ae-8e17-689a96a0d04e,failed_login,,2023-10-25,iOS
2cc09a1a-fe13-42c9-958e-a40b5072fe41,b1690b71-111f-4902-b20e-95ce1233dbf7,check_balance,mobile,2021-07-06,Android
1f5ff62f-c3d2-4d32-8d1e-15169920d84d,01c6cb2b-689f-4617-a557-2fef264a1dc0,check_balance,mobile,2025-03-03,iOS
14b95996-05a7-4a78-928a-a2261459a4de,1a77442a-2e84-4f59-8cf8-e3d7f938b5ee,receive_money,mobile,2022-07-05,Android
f78917c2-6cbc-46ff-b65b-74e0c70e3664,3d71d2a1-ea9b-4863-be93-aa9e96c34acc,logout,mobile,2021-07-02,Android
e96489fd-949e-4189-834b-ac2af270b4af,f0ae91f8-9c4b-4df3-b77c-d186d08431f7,check_balance,,2021-05-18,Web
2e672519-30b3-4f7f-8e56-5066ae819ae8,f018bbc3-db2e-4d13-92f8-39613cd046d6,login,mobile,2024-10-06,Android
3f361208-5aaf-46ba-bcc5-90f981ff8ad7,65238e99-baa8-4965-ad77-82d5ae4f9b17,send_money,mobile,2022-12-28,Android
efaf10cb-1ada-4c95-8cac-32b720315568,445ca212-5234-40c0-8810-91624e20ca7c,update_profile,,2025-06-01,Android
f0f93ef0-b6b8-4d59-a64d-7119a6cc5eec,ce639e41-01c4-4622-babd-c7f2f0bd639d,login,mobile,2024-12-06,iOS
ab4ff92e-c4fc-4a8c-bcca-c370ba6f553e,6e6ffe35-78e3-461e-aa6a-ef0f9b47b939,send_money,web,2025-09-22,Web
84b8152e-b480-4005-9f64-888119d82569,f0d15a4a-21a4-44bf-88f6-301ac66f68ca,check_balance,mobile,2025-05-31,Android
eed175df-fa0b-4fcb-812b-57e7a2bc77e4,53e813bd-c351-4539-9e1a-49dc6e89f605,send_money,web,2023-04-05,Web
218350cd-7d0e-4c21-9440-4408bbca5f95,116a314a-3aab-4733-b274-be470f0988c6,send_money,,2024-11-02,Android
b1aa666c-630b-494e-a149-a39dd903123e,b0870ebe-30f9-4496-8748-4de2acafb10c,receive_money,web,2025-03-15,Web
e274c3ea-57a0-4587-b64d-0da5772bde8f,66b36178-0f6f-49bc-8347-1f3f0a996bc4,logout,mobile,2021-02-07,iOS
12842b26-479a-4b41-a18a-caea7a1a3e6c,8f156dc1-d6b5-4bc6-bf11-3d3d1874855c,logout,web,2023-06-18,Web
9683db5a-7333-450c-b413-ffb10d791f19,f8aa6dec-2b71-440a-bfb1-07b802b01838,check_balance,mobile,2024-09-19,Android
854f2069-d8d8-4bd5-b921-f7dd32197514,9f62fd84-2f02-4c78-8760-0d546b03a5f7,login,,2022-02-24,iOS
19c29567-408f-4b4b-891b-2fcd11c4f44d,bad887fa-ee1b-4d78-8d2b-9a8bf3ee881a,send_money,mobile,2024-09-16,Android
d330345b-313c-4008-b8a3-db613a1fa54c,92d53169-6e0f-460c-a5bb-41d92dae1059,receive_money,mobile,2023-08-03,iOS
d8920975-9931-4d92-80a5-1c242eb75b6f,0672b400-732f-4e32-a8e2-13aa71fa4aaf,logout,mobile,2023-04-29,Android
9fc52011-cb0a-4b5f-977b-de3d571963b3,7a7b1900-40b5-4d93-9c31-5b6c4d20a27d,login,mobile,2024-07-13,iOS
d7e82054-7eb4-4acb-ab2e-3df9598b7310,72f469ce-5019-43f7-965f-88a845ee4aee,check_balance,web,2024-03-30,Web
78584f70-53b5-4d49-8a33-5da1e9be566c,70a8b1b0-a5d4-40b5-8d89-a50ed3a2c461,receive_money,,2024-01-28,iOS
ed48fb2a-33f1-4876-9511-d85ecf2aaf24,371ca186-7f67-4d1c-b852-dfcefef844f8,check_balance,,2023-07-14,Android
024492ca-aa62-4fb7-a5a5-22ee2202bb33,5fb42538-fc8f-49f0-8cf0-65c6adf5e4a6,send_money,mobile,2022-11-11,iOS
bfeffd50-dbe1-44c6-a7e5-4fb732817463,2dcf4f90-b78b-42de-a6a1-92b38c4c775e,update_profile,,2021-04-10,iOS
ad78cc33-42c0-4609-9921-72ca532039ad,1c624b88-507b-4d56-8fd6-6bad788b4a68,logout,mobile,2025-08-01,Android
8056b80d-a76c-4130-a8b7-f80e68db3c1d,15c76cf1-0d1f-4efa-bf27-c8c891fc8af7,login,mobile,2022-06-21,iOS
4431796a-6360-44bb-b270-54bddf4398be,f5c6b067-6726-45ab-81d8-7be3275b90b1,check_balance,,2025-04-25,iOS
283c5dd2-9f2e-4af5-9f72-8092529b4294,91a6731c-9399-42f5-9236-72772fac992a,logout,web,2025-02-28,Web
3ef11bf1-85bd-4f28-b8f9-18d058cf914b,ab670956-d41b-4150-bdef-f2794a719590,login,web,2024-03-05,Web
1104b454-6735-4801-b939-821958e6171f,ed12aa18-2b0f-4dbc-a61e-009b30990787,send_money,web,2024-01-28,Web
9e2dd835-f746-4278-b5bc-90f646842ac0,6ead81eb-cebf-48a5-971d-045087c24402,check_balance,mobile,2023-05-19,Android
fb7be7a5-fe03-4f61-8ae3-cbf560a9ed31,b903e055-4851-429d-b5fe-ae95839c2b92,login,,2025-04-09,iOS
c79044d9-86c1-4a80-b097-63c7d0e36e98,02ceae79-005a-414a-9674-c65eb5dc97f3,login,,2024-07-03,Android
5a8224aa-94a2-4fae-8ca8-e280fa3370ad,f6e62a42-53b0-41d9-a743-2f277eab4ef4,update_profile,mobile,2021-08-09,iOS
ad79f19c-5b22-4340-a3a4-7cdf6cc4cee9,601a7e0c-59cd-4877-9da9-6c872fda76c3,check_balance,mobile,2024-10-28,Android
e74ab0e2-181d-4200-b9f5-3b9816283675,df886466-1744-4951-b3ef-c298f380ecea,logout,,2024-08-30,iOS
c7a60189-b5be-4fb2-a74d-996f0d4d1ff4,181e3faa-a8ba-4e69-bca7-2649198f0147,check_balance,mobile,2025-01-15,iOS
fe7059ae-f5c5-4686-a7c4-532e7f53075a,d2b95257-622c-4e42-b079-d694944c7570,send_money,mobile,2025-08-24,Android
0afbf018-1d74-49e4-9096-9e852bc47435,766f8a64-8001-4738-badb-4fba1000b2d9,send_money,web,2021-08-25,Web
d571484e-dd28-4081-89a0-2e6f9ac73d7d,03af69c3-56d6-4e12-97fe-fe1fbe147934,logout,mobile,2022-03-01,iOS
955d7dd4-7e30-40b9-9858-904da5b8a588,a3d71e8c-5185-4f33-b251-8dc1000f5eaf,failed_login,mobile,2025-03-07,Android
f0ddd47c-adea-4043-b7a6-656e9fdaa52c,f0da317f-6e64-4d0d-9bcc-2632dc15cc21,login,mobile,2021-01-05,iOS
84308ad4-4dd6-4505-a36e-3f547245ee36,dd4a26e7-8475-4e4f-99c9-8186cee13683,check_balance,web,2022-09-16,Web
45b3ef4d-791b-4c34-9153-42d346b7cd7b,5befbfa7-0943-4615-8430-9c2ebe7b0a13,check_balance,mobile,2021-01-30,Android
90dafcd6-a684-429f-b7fd-4bf7fb31b928,1675fcab-663f-43ec-bf67-7dfcaed77397,send_money,mobile,2024-12-12,iOS
b4b5cf54-9742-48d4-ba9c-30ddb5558f52,ebbe7bc6-b85f-4ab2-9fbb-26ff1227cb69,logout,mobile,2022-06-30,iOS
5e610e7d-ffa9-4c95-ab1c-1400dbe55dce,d1ff75ae-a1ae-4cb0-9cf9-ef6d99d8427f,check_balance,mobile,2022-07-13,iOS
f90dfe80-0c40-4f8a-acff-a875fcc4b982,0d9733cc-1ea3-44c5-9a32-aeb6258d785b,send_money,,2024-05-16,Android
3792a662-cff1-455e-bf80-a8cc98621168,8516612d-e357-47bd-b6b8-0d3b477e451f,send_money,,2021-09-27,Android
bc628045-ef07-4b7e-a294-9b0db34fa050,cd038132-1270-4086-a10a-1f058e93395f,receive_money,mobile,2022-06-06,Android
8ca7618a-2ceb-40bc-a070-a1523ed77e78,8fbbcc40-21d2-4245-bca9-07cbb3317925,login,web,2022-01-10,Web
5dfc78bc-634b-4ef0-905d-073c00f592ab,277cc586-cee7-42bc-9114-17d075a699ce,login,web,2023-04-24,Web
3698d85b-3b95-4a5e-bb6c-f91d973dd623,585dfde9-9378-4e09-a0df-0775f10c8226,logout,mobile,2021-10-05,iOS
5c9705f2-ec9a-4744-b597-52aac26b2ff2,b26780d9-f44e-465f-b6ed-5251f28f757c,logout,mobile,2022-07-01,iOS
95f0fc64-46b4-4b0d-b454-726dc5466cc5,a2c129c7-2e09-4acf-9b81-851294655353,send_money,web,2024-03-10,Web
a9f24432-9ac7-4d3d-88ca-75480d422304,e88e130d-175a-4764-817c-052ba8afd53f,check_balance,mobile,2023-08-27,iOS
947a8caf-c9a4-4704-b0a9-ccb7a9f16cda,c1eb4abc-266e-4070-84cc-d63ae9459c33,logout,mobile,2022-03-10,Android
0e1afe3c-aa09-49a7-9157-70851fab5761,43e79216-bfb7-451d-84a9-0129d0b42bdd,check_balance,mobile,2025-01-22,iOS
5e2d2c17-b7e2-40e5-8aa7-90c1059a69c6,9b6383da-4dcb-4c6d-a152-26f4f4699dc3,check_balance,mobile,2022-08-16,Android
c08ba5b2-cf91-4a46-8419-ca30ea50a875,c1e8d7d0-98ee-419d-a27c-aceb46345bde,login,mobile,2021-02-23,iOS
6fdb2555-73ab-4e29-b40d-ed4724b42117,e451e235-86e3-441b-8c02-93b12f72b62f,check_balance,mobile,2021-06-21,Android
e5188ace-6005-4616-9813-0fe36f8115fe,3328d82b-b769-4b2b-bea7-14af6a826e04,check_balance,web,2024-12-20,Web
2e5eb243-a98d-4912-89d9-df0ac0b19d3d,c8f86c69-4d05-4f70-9058-0afa82856631,send_money,mobile,2025-05-03,Android
3d2ec826-3ab7-43be-97e6-9f11a379330e,0bd16852-087f-4f5e-8232-c09e9a3ba6b8,check_balance,,2022-05-01,Android
1368c957-8b15-4d99-8862-4e46e7f9dc0a,a9aadfa8-0858-4c21-8650-95058544b142,kyc_submitted,mobile,2024-12-03,Android
d405774e-8ac9-4a74-a93d-24caa04f598c,7f350583-8061-46c6-9c3d-4114db673713,send_money,,2025-02-08,Android
edf0533f-6760-4ad1-a458-51dee0a89e9f,ea2814ef-1e25-4060-8d89-fe6f4cf107f0,receive_money,mobile,2023-03-31,iOS
0f971013-9faa-4f8d-aecb-0f10c5b28972,77ee9ba2-9eaa-41fb-a936-e9bb24531984,check_balance,,2022-11-23,iOS
8a92dc3f-d7bc-4362-95cb-3d84c40fa078,277cc586-cee7-42bc-9114-17d075a699ce,receive_money,web,2022-01-16,Web
8eee2885-5916-4831-a9b0-68c11ff8bf4c,8f670dc1-8573-4de9-8fe4-c958ba16d35e,check_balance,mobile,2025-07-24,iOS
a1b8b8f1-39d0-4af5-bba4-b3c9c47c18c0,e831e51e-457e-45d8-b4ff-96a21d7551d8,kyc_submitted,mobile,2023-06-05,Android
0fa4d17d-261d-44db-a903-12b93cf36996,de350c38-fe55-4954-9cb5-964c2030bfe7,check_balance,,2021-12-29,Web
a840b1ac-b2bc-48f0-98ab-2fc3be3ac629,51ee16ae-a3f9-4fe5-b99f-99eae4a6fffe,login,mobile,2021-07-20,Android
c8b3d028-4cef-4a2c-b8d2-54bb7176caa1,eeefe67c-8848-4342-a364-9415a5dd1db5,check_balance,mobile,2024-01-30,iOS
63f4d1d1-8e74-445a-9905-312aa6de6c0d,0e8b0037-0b5e-4a40-8425-bf270efac95a,login,mobile,2021-11-09,iOS
03843bb4-a488-4cde-84e9-b182b749717c,47b0ee8c-8e0f-41a2-9911-384c4d5432b7,logout,mobile,2025-04-25,Android
d2f78551-5f0f-40b2-ab61-ea0c5c724c64,c5b9aeb2-31b9-43e3-bb82-3430825f16ae,check_balance,mobile,2021-08-06,iOS
176ec469-d79a-4bb8-af3d-beee8d8edaee,92473ba5-dc1c-4f6c-90c0-5ab8b1906b9c,kyc_submitted,mobile,2022-12-19,iOS
4099f8e9-4dc5-4892-852b-73c2b5862ccf,64ddb896-7b71-4a2e-926e-d1328702eea2,receive_money,mobile,2024-01-05,Android
d9e8dbb0-61ca-441c-ad6f-99d5f7275ee3,e1fc76fa-3b4b-4dff-b2e3-632bac8c8f4b,login,mobile,2025-07-06,Android
536dd0c3-08f7-4cfc-bd4a-9d31f3cbbeb6,e2d06ac1-f3b1-4df6-b8dd-bf7141961d35,check_balance,,2021-11-27,iOS
5859be0c-cccf-4203-ad2f-0366608126af,41fafa13-5b5d-4196-8d17-9f49b2a9b28a,login,mobile,2025-04-10,iOS
19db9cf1-78e9-4242-b1be-3b85d50b7753,e6137c38-22ed-46ff-b156-e38e7bcf1422,receive_money,,2024-04-17,Web
02f6410a-6c95-4e9a-839e-ceddf7cce8c5,2d16e76d-65b4-431e-8c7e-fa2fe509d527,send_money,mobile,2024-05-28,iOS
1ca645ed-1f32-422e-a740-9b1210b48104,0bd16852-087f-4f5e-8232-c09e9a3ba6b8,check_balance,,2022-05-21,Android
fbbd7dc9-e1bf-45eb-9d3e-abca2fc06207,60f6b161-c7de-4cf0-b919-e7012ab599f6,check_balance,mobile,2021-07-27,iOS
5f959aa7-f9d8-4248-9907-ca7e76223ed4,e88e130d-175a-4764-817c-052ba8afd53f,receive_money,mobile,2024-11-06,iOS
cd412a49-3e9b-4132-b952-6849efb82b4c,f4be9bac-73dd-42da-8214-58ef7ea4dc02,logout,web,2021-06-08,Web
df234018-82a8-4209-8def-8cd4bd2e3d5b,2cdf9d82-afb5-4be4-8193-f43adcffe1c6,login,mobile,2022-12-01,iOS
9bd7a91c-e090-498d-a590-699c42849f75,3f26b2fa-b579-4ad1-add8-959373c6b97e,send_money,web,2022-04-28,Web
7fa93b30-646a-4c1b-b5df-d855eaccf9d1,3d60e0fd-53ac-4e3d-b968-2b5630970609,login,web,2021-04-23,Web
78c86792-38a4-4f8c-a9aa-c49b36729a83,3569075b-2a80-4f18-94f0-35e6b2f766dc,login,mobile,2025-09-28,Android
f7a1819f-4420-4169-a8ed-1de9b0624483,8e496f57-6da7-4cca-8b72-a48c6c087e9c,check_balance,mobile,2022-02-22,Android
94f0773d-7cde-4d73-bd93-24fb50440217,8f22c06e-56e3-4409-899a-65ddff55721b,logout,web,2024-04-20,Web
f56761e8-09a8-420b-9143-bd69c5fb8071,db829b58-aa4d-4f5f-bcf0-356d531097de,check_balance,mobile,2023-05-02,iOS
a8c60113-3c2f-4a3b-a971-8955ccdb0d6a,9c0d8195-2306-46c6-b937-19dba6416155,check_balance,mobile,2022-09-24,iOS
0ca8ac59-dba3-45c3-8675-da9d178a6dd3,4ca7ef70-35f7-4d9d-a4a2-afb761b34024,update_profile,,2022-04-28,Android
d34dedf2-0a7b-4391-824e-4f32f7613da4,35dde226-14a4-4ec4-bf87-44b9f70aff31,check_balance,mobile,2023-09-08,Android
4855b25f-4067-48b5-bcb9-c549f3a29b22,43a0b3b2-1d2e-4960-82b9-295d2fd062a0,kyc_submitted,web,2023-10-09,Web
9fc683e3-1213-47f8-884a-ec0a21aa9f3d,b01755c1-5d10-491d-bee0-7c138da89694,check_balance,mobile,2024-04-17,Android
4e8e84a0-b0bb-418a-8a5a-e5d23c0fbdc1,24b8251b-3b73-4f98-99ba-dd08aac80c76,check_balance,web,2023-08-15,Web
f194cb37-aae3-4a04-b993-b50ed109f616,2bf5bddb-8279-45f9-b1a3-b79c0f2ce125,login,,2021-10-11,iOS
bd25436f-da62-43c0-9bc4-48cffef69182,19d8565b-e5bb-4b6e-b3f9-4519ac5c5800,login,mobile,2021-08-24,Android
c8422565-b551-43b8-91b0-6a896f6cce24,172301a2-0209-4fa9-8293-4bae8fc14fde,logout,mobile,2022-05-07,Android
ddb1ee6b-5a6a-4341-9ab6-7aab9a35993d,8e041ee7-1779-4dda-a461-9d4dc52bb377,logout,mobile,2021-01-16,iOS
11e09d94-9eb4-4faa-87b2-d51131216222,3ac3f7e7-1a4c-47c3-87d8-6110ba504393,login,,2022-01-17,iOS
309488f6-bf34-49bd-b296-278fa97fd843,c9db9abe-92ba-4745-8d03-a2f377dd4625,logout,web,2022-09-30,Web
9624424b-5c14-44c1-aa99-d39b8ba24b31,51e03918-1208-4886-be37-26cdc9aae042,check_balance,mobile,2022-04-16,Android
f986921e-d8a9-43f5-bc76-4708845f4912,97f8f775-00c2-4091-b565-f585a767885c,check_balance,mobile,2022-02-10,iOS
eedf80a9-06bf-40dc-94aa-50c85ee2f048,8ea15e35-e883-4667-8e13-b80a74bd2164,receive_money,mobile,2024-12-13,Android
375736a2-7b80-454d-b93c-475738972faf,f0da317f-6e64-4d0d-9bcc-2632dc15cc21,login,mobile,2021-04-14,iOS
10f9dc02-16f6-4d9a-9dd2-5949d1227579,a61dc714-7c50-444d-8307-cd58d77d622d,login,,2021-07-25,Android
509e9e03-63ff-4f9a-ba95-d6ed2f8e6886,7274078a-49b8-40fe-9d0b-addcb361c07d,check_balance,mobile,2024-05-03,Android
0c5f9efb-ad2e-421d-baa1-093fd2fe2538,f8ca247c-6b0b-407c-a0c9-3af1d54661ad,check_balance,web,2022-04-10,Web
12ad97a6-6ddc-4e76-a1e7-add73d76b03f,f3ffe677-ff1e-4484-a2be-a3166e9787ab,send_money,,2024-01-10,Web
a4f62557-1466-4a71-8ab6-58c20a47c5a7,5e0ca190-36fc-449c-9bc0-228aa5eae394,receive_money,mobile,2024-11-18,Android
9cdf3a50-8e60-4acf-9b5d-7be4aa55e1ef,97f8f775-00c2-4091-b565-f585a767885c,logout,mobile,2021-10-16,iOS
39c4bfcc-98cd-4a98-b502-5e20d2bdf7f7,7756325f-d6e2-4a15-b6ac-4c6f9853fd5b,check_balance,,2023-06-05,Web
bf21241d-a4ea-411e-b658-eed12a2fefc8,c4d4bd8f-bd77-469d-8a06-cfe2d849acc9,login,mobile,2023-01-24,Android
a6057352-5105-4f53-bd9e-fb7c61870b40,40e42800-8a37-4f73-b8ce-f2ef6c0ff31b,logout,mobile,2022-03-11,Android
54cd1e89-6330-4f1e-978b-8f3202262d9e,70686023-e149-4604-9add-16874c21192e,login,,2025-09-04,iOS
dac15603-5d8a-4ba6-9bb7-f8cc27d90b56,ec6f2d1e-ddca-4a67-9dc3-a11d8e046a79,send_money,mobile,2022-02-27,iOS
1e675908-c15f-465f-89a8-e42114f8d8b7,c3f6ee65-905f-4043-af3d-61d06001e3cf,send_money,mobile,2021-10-04,iOS
c83dd075-618a-4b05-a43c-6cc9dde6d39e,9868beb1-aa40-4134-927d-3917a324bdcd,kyc_submitted,mobile,2024-11-17,iOS
b269d303-d11f-4b6d-a72b-1a3dddb07fc2,bf285ae1-8e1e-473f-9d76-b427948f8dcc,check_balance,mobile,2023-01-06,iOS
557a5aeb-b07e-4d9b-b0f7-919dcf3a7ebb,0af861e4-60ec-443c-987c-4cf8df34d361,login,mobile,2025-08-09,Android
8d12a3ed-1c4b-42f6-8438-ab719688db88,921d077d-a39e-4cc3-bd82-26a9e4e208c2,check_balance,mobile,2022-06-07,iOS
c17bb1c9-fe58-492a-bafa-89f8f9118289,d8016a8c-748b-4a1e-964f-c6eebb6777ea,login,,2025-08-06,Android
86eeea9b-e308-4bb0-ab5a-3f90dc46a591,99536966-57c4-4486-8760-7dfb9df63908,send_money,mobile,2023-06-04,Android
ce394de9-86aa-4c24-8f18-21bd2805e760,860f1bf9-218b-4ec2-a9f5-18338bd115f2,check_balance,mobile,2022-03-01,Android
7da14091-efbf-4a57-bf3f-3081ff422acd,1fe21d68-c66d-48b3-9c23-fec4ef75b11a,check_balance,mobile,2022-05-30,iOS
e2094e16-c925-43ef-b876-7ab64cff6500,5c3b423d-9374-47da-a909-ebfc75779ee2,update_profile,mobile,2024-12-16,iOS
59795274-3b5b-4550-8416-e2820e0d5b05,038e54fa-1c5a-467b-907e-1075b1806ef7,login,mobile,2021-06-20,iOS
f6576d22-9bd1-46b3-8e89-1bc76efb9557,9957f776-ae9e-4bb4-ac92-e5e338ebc0af,send_money,mobile,2022-09-10,iOS
43ce6963-18f0-4b24-8812-80255bd5b7dc,b075cea8-9228-4ccb-aa74-45d57b8f4e64,logout,,2022-01-12,Web
46e25b98-fd3b-49c5-b31e-aed2b7b59c0d,6707b55e-60d7-442c-a5df-8afad7a7f94e,check_balance,mobile,2024-08-01,Android
5104e23a-2925-4695-ac77-433592457aff,de3b6ddd-c117-4b9f-9c0c-cd9cadb5558c,login,mobile,2021-10-13,iOS
f81a99e8-3d47-461d-a77e-77173c561f35,3a8fde76-c618-4446-9673-d99c03732c54,update_profile,,2024-11-07,iOS
66398418-542d-4ab4-a88d-f5fb397f010c,bf80e8aa-29da-45eb-b527-529f2ebcb30d,logout,,2022-09-25,iOS
a4c21ab9-5728-4a0b-ad2c-926cafe46ec3,70686023-e149-4604-9add-16874c21192e,check_balance,,2022-10-20,iOS
8a5b6e81-df4a-4bdc-994e-fc6ab46a0a62,f1f945e1-d248-455d-8fe1-b821bd09722b,send_money,mobile,2021-04-26,iOS
1bc9acac-07c0-40eb-9526-accc7e62e5f1,08bdbd5f-2cf5-4a3c-8507-353a54c0dfb7,send_money,mobile,2023-07-05,Android
8f4f1562-43d9-4bef-a527-fce0d27d0baa,24b633e2-b790-448d-a383-6bb5f4967b83,receive_money,mobile,2024-03-09,Android
a85e1d5c-4a7b-40d0-8346-5e856caf2804,cbbf28e1-6f32-47cb-9f0b-126b197b19e6,logout,mobile,2022-06-08,Android
b157a8ca-cf69-455f-ae90-2b61a6d5446e,8e850ab0-4381-46b9-869a-3f47abfd290c,check_balance,mobile,2023-04-13,iOS
ea0c64a2-682b-405a-932a-2d6325f48ce5,860f1bf9-218b-4ec2-a9f5-18338bd115f2,check_balance,mobile,2023-06-17,Android
c37963e8-2b61-4e49-91b3-fc80789d03a4,4972a608-0fe5-4132-b4c2-d361d501bc8e,check_balance,mobile,2024-01-31,iOS
